,name,prompt,style,class,quality_mos,authenticity_mos,correspondence_mos,quality_std,authenticity_std,correspondence_std
191,191.png,a small kitchen with a white goat in it,Imagination,Indoor Scenes,51.93142506,53.49911413,50.07260841,1.145931017,1.165287405,1.165287405
192,192.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,51.81134188,53.99232742,44.67935833,1.169795304,1.119210248,0.994722918
193,193.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,52.34775195,52.68356908,51.00208989,1.050062655,1.145931017,1.089422831
194,194.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,52.72662168,48.21907559,46.96865366,1.145931017,0.955133866,1.145931017
195,195.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,40.72944116,39.22295506,45.62526505,0.958190302,0.705036186,0.96123702
196,196.png,an elephant walking on the Great Wall,Imagination,World Knowledge,56.78253626,56.98715657,48.6908659,1.308876577,1.308876577,1.208522369
197,197.png,an elephant walking on the Great Wall,Imagination,World Knowledge,61.34899546,56.57392474,56.81674347,1.031662486,1.308876577,1.429022485
198,198.png,an elephant walking on the Great Wall,Imagination,World Knowledge,59.90962822,55.98782856,61.37023936,1.187655807,1.409553867,1.348488433
199,199.png,an elephant walking on the Great Wall,Imagination,World Knowledge,57.362938,45.26123089,60.17798629,1.394538218,1.073334423,1.353358396
200,200.png,A photo of a panda made of water.,Style & Format,Animals,59.33480812,56.75897427,52.89781093,1.046296728,1.182103388,1.067872126
201,201.png,A photo of a panda made of water.,Style & Format,Animals,63.11183889,55.64831699,50.22614035,0.732084498,1.196486083,1.151657844
202,202.png,A photo of a panda made of water.,Style & Format,Animals,57.73980921,53.90410193,46.49716361,1.100239208,1.119210248,0.901590537
203,203.png,A photo of a panda made of water.,Style & Format,Animals,54.9645636,52.0306435,46.98972293,1.380312703,1.35627198,1.260743306
204,204.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,57.75076272,50.50695411,58.73445747,0.964274111,1.372665482,1.276302225
205,205.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,56.19169889,51.95146382,56.39461038,1.231174023,1.297771369,1.391704748
206,206.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,50.94600231,45.96986493,44.59255839,1.297771369,0.855585264,0.855585264
207,207.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,55.61959124,49.41129997,53.05426406,1.301820588,1.332784975,0.998683344
208,208.png,a cartoon of a train going to the moon,Style & Format,Vehicles,53.85419103,49.93858542,55.05368857,1.50787407,1.281446551,1.482352327
209,209.png,a cartoon of a train going to the moon,Style & Format,Vehicles,52.04744629,51.12544543,51.97027506,1.521771821,1.348488433,1.276302225
210,210.png,a cartoon of a train going to the moon,Style & Format,Vehicles,58.29860865,52.17378116,56.08986277,1.277332747,1.213953957,1.174285897
211,211.png,a cartoon of a train going to the moon,Style & Format,Vehicles,51.70892119,49.14911772,51.56946447,1.190974833,1.208522369,1.394538218
212,212.png,A spaceship made of cardboard.,Style & Format,Artifacts,56.09942799,57.36769336,53.0878197,1.089422831,1.011628298,1.234376041
213,213.png,A spaceship made of cardboard.,Style & Format,Artifacts,61.64586693,55.87443249,61.25949657,1.045737659,1.218281793,1.108183277
214,214.png,A spaceship made of cardboard.,Style & Format,Artifacts,56.78995172,57.77975256,54.9425777,1.142481141,1.313893371,1.361114095
215,215.png,A spaceship made of cardboard.,Style & Format,Artifacts,60.34335305,66.33083981,63.89640519,1.380312703,1.025978352,1.209610638
216,216.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,63.49155178,61.5222234,56.82599318,1.078769062,1.386969434,1.313893371
217,217.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,60.22419541,53.15639183,56.17123292,1.136708082,1.050062655,0.97872097
218,218.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,68.17915181,60.21481447,52.97105569,1.182227059,1.394538218,1.571958216
219,219.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,54.84533289,54.60395627,52.3182816,1.332784975,1.50787407,1.468081455
220,220.png,a painting of the food of china,Style & Format,Food & Beverage,51.86962353,49.72248345,51.57774653,1.076055174,1.019545823,1.050062655
221,221.png,a painting of the food of china,Style & Format,Food & Beverage,59.44875353,54.72378727,61.35081479,0.901590537,1.225818738,1.002919714
222,222.png,a painting of the food of china,Style & Format,Food & Beverage,57.93918848,51.48823154,59.44405085,1.192079121,1.276302225,1.313893371
223,223.png,a painting of the food of china,Style & Format,Food & Beverage,49.35848763,47.38340916,50.13507477,0.917662935,0.96123702,1.165287405
224,224.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,48.91899703,45.51279373,48.39338944,1.056309365,1.357241785,1.417930293
225,225.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,65.81001064,50.62571932,46.22516092,0.994134847,1.136708082,1.100239208
226,226.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,52.59635466,50.93505387,47.13208043,1.372665482,1.35627198,1.182103388
227,227.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,52.18077959,44.0764362,46.34545484,1.316894273,1.116070802,1.020262551
228,228.png,an oil painting of a tree and a building,Style & Format,Arts,59.63235474,52.87508231,46.36488555,1.070606758,1.276302225,0.96123702
229,229.png,an oil painting of a tree and a building,Style & Format,Arts,50.51312102,54.75665836,55.70309591,1.165287405,1.348488433,1.380312703
230,230.png,an oil painting of a tree and a building,Style & Format,Arts,55.81888432,53.09712482,54.28856498,1.380312703,1.35627198,1.386969434
231,231.png,an oil painting of a tree and a building,Style & Format,Arts,49.42993159,51.79045969,56.51298471,1.151657844,1.431782106,1.260743306
232,232.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,60.20073486,60.72582392,57.95454148,1.348488433,1.231174023,1.468081455
233,233.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,53.69295325,51.47706115,50.97923893,1.348488433,1.276302225,1.394538218
234,234.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,61.31788285,56.31497125,62.22472237,1.380312703,1.592746717,1.281446551
235,235.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,59.6001733,58.13487576,58.95459426,1.070606758,1.231174023,1.234376041
236,236.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,45.41128711,47.45458314,49.00996027,1.020262551,1.268027893,1.332784975
237,237.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,53.23084213,48.71542926,52.9454161,1.431782106,1.424411236,1.376494403
238,238.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,50.40870631,51.2336189,50.70966569,1.119210248,1.209610638,1.209610638
239,239.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,51.45157914,52.18248506,52.33855282,1.503504678,1.316894273,1.169795304
240,240.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,42.00468953,42.22218831,37.13058837,0.878203752,0.966545667,0.758395279
241,241.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,52.07160165,50.51712715,51.85844744,1.394538218,1.136708082,1.316894273
242,242.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,41.15399192,37.23227398,37.1609587,0.951453182,0.852241626,0.764719113
243,243.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,47.62154589,44.70438106,46.72243908,0.820069887,0.855585264,0.514495755
244,244.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,57.21872534,55.55743497,47.35554872,1.313893371,1.281446551,0.944513241
245,245.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,54.82395191,51.40216984,45.21007836,1.490319641,1.297771369,1.051314966
246,246.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,51.66641017,55.2485837,49.10461209,1.394538218,1.436369693,1.151657844
247,247.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,61.59648806,60.25740983,41.15404571,1.080935268,1.051314966,1.119210248
248,248.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,57.11061291,54.52456807,51.06705994,1.571958216,1.308876577,1.165287405
249,249.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,55.70705228,49.76755716,48.08116455,1.341640786,1.105012503,1.218281793
250,250.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,49.33310301,49.67622016,52.64693211,1.531253357,1.281446551,1.35627198
251,251.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,52.37359173,51.73015325,45.71399706,1.076055174,1.119210248,0.964274111
252,252.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,56.50204769,57.37749995,50.39318569,1.218281793,1.251315098,0.917662935
253,253.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,47.22944912,47.30424546,41.25040827,1.174285897,0.88257995,0.87509398
254,254.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,58.98766828,60.26190254,55.7559029,1.070606758,1.050062655,0.85498196
255,255.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,53.7399288,51.07887411,42.27344381,1.182103388,1.119210248,0.933458638
256,256.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,53.47555666,50.46764645,43.17176154,1.424411236,1.308876577,0.87509398
257,257.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,52.09554105,47.51562192,43.32415657,1.169795304,0.88257995,1.056862841
258,258.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,50.63098257,43.22252296,46.67573629,0.737468406,0.733492806,1.190974833
259,259.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,55.20174383,50.96038422,44.70809967,1.208522369,1.252366182,1.017392608
260,260.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,58.09819043,53.28224832,47.97204316,0.904827857,1.333771858,0.940324692
261,261.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,60.73122653,59.43264181,50.30657189,0.766964989,0.785905248,1.151657844
262,262.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,63.58360642,56.19633199,44.70939837,1.209610638,1.128576187,0.683985568
263,263.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,56.43883347,47.17776701,49.29940045,1.273205652,1.301820588,1.105012503
264,264.png,the word 'START',Writing & Symbols,Illustrations,60.38897243,54.08546783,40.45806093,1.108183277,1.119210248,0.936585812
265,265.png,the word 'START',Writing & Symbols,Illustrations,63.36334566,62.31538742,49.22889866,1.014514547,1.108183277,1.341640786
266,266.png,the word 'START',Writing & Symbols,Illustrations,54.46494643,56.08572131,49.42378509,1.321880638,1.446411167,1.164157703
267,267.png,the word 'START',Writing & Symbols,Illustrations,49.52168002,45.6605905,40.3499199,1.518309309,1.538112309,1.028991511
268,268.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,58.8053331,58.61848515,49.68778363,1.099042646,0.96123702,0.87191394
269,269.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,49.33817809,49.77781244,48.26464563,0.669113158,0.685994341,1.147078669
270,270.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,47.91700273,46.19585146,45.13208097,0.933458638,1.231174023,0.923548145
271,271.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,50.69139251,55.20872292,50.13229841,1.468081455,1.182103388,1.460893742
272,272.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,64.93015189,65.19435336,55.5790195,0.911267994,1.014514547,0.85498196
273,273.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,58.3383504,50.8498816,54.23271544,1.020262551,1.119210248,1.071152847
274,274.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,53.46749737,54.86260531,49.70540243,1.268027893,1.23969436,1.136708082
275,275.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,58.8551111,58.53300294,57.02894143,1.357241785,1.35627198,1.301820588
276,276.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,49.4342837,53.67890327,49.64228241,1.136708082,1.050062655,1.105012503
277,277.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,52.88378212,48.63132133,46.21018748,1.333771858,1.409553867,0.998683344
278,278.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,60.09498328,52.39360626,50.8988074,1.108183277,1.190974833,1.165287405
279,279.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,59.28343205,52.61154305,52.63091566,1.017392608,1.234376041,1.076055174
